"Playlist","track.name","basis","value"
"Songs I like","I Gotta Feeling","c11",-18.435394512772
"Songs I like","Rock DJ","c11",-8.36111234817814
"Songs I like","She's So Lovely","c11",-8.87988751545118
"Songs I like","Lady Marmalade (Voulez-vous coucher avec moi?) - Radio Edit","c11",-8.63386108273749
"Songs I like","Dance with Me Tonight","c11",-12.9464028497409
"Songs I like","Dear Future Husband","c11",-14.8157320916905
"Songs I like","Party In The U.S.A.","c11",-14.9241533420708
"Songs I like","Umbrella","c11",-12.1955435406699
"Songs I like","December, 1963 (Oh What a Night!)","c11",-6.69961578266494
"Songs I like","I Didn't Plan It","c11",-12.2911525423729
"Songs I like","Keep It Simple (feat. Wilder Woods)","c11",-10.2392641770401
"Songs I like","YES","c11",-9.95545406360424
"Songs I like","What A Man Gotta Do","c11",-13.025612345679
"Songs I like","Don't Start Now","c11",-12.2001073298429
"Songs I like","If I Can't Have You","c11",-10.1437596795728
"Songs I like","Birthday","c11",-12.5398814713896
"Songs I like","Violent Thing","c11",-6.97693528693529
"Songs I like","Break My Heart","c11",-11.310767251462
"Songs I like","Think About Things","c11",-12.4711362229102
"Songs I like","Break My Heart","c11",-11.310350877193
"Songs I like","Supalonely","c11",-11.3799671201814
"Songs I like","Born This Way","c11",-11.175152360515
"Songs I like","Wannabe","c11",-9.24552715231788
"Songs I like","Fascination","c11",-8.654796875
"Songs I like","Walks Like Rihanna","c11",-10.2928483965015
"Songs I like","Play Date","c11",-8.48501088646967
"Songs I like","Fairytale","c11",-6.74759043348281
"Songs I like","Sugar","c11",-9.97294718309859
"Songs I like","Hold My Hand","c11",-9.66616301969365
"Songs I like","I Gotta Feeling","c11",-18.435394512772
"Songs I like","Firework","c11",-12.3542487804878
"Songs I like","Rain On Me (with Ariana Grande)","c11",-9.7104965893588
"Songs I like","One Way or Another (Teenage Kicks)","c11",-11.2812296296296
"Songs I like","I Feel Love","c11",-7.60528018575851
"Songs I like","Watermelon Sugar","c11",-7.95862441314554
"Songs I like","Kleur","c11",-13.3228005657709
"Songs I like","If I Can't Have You - Gryffin Remix","c11",-10.6253743793446
"Songs I like","Electricity (with Dua Lipa)","c11",-10.3114600389864
"Songs I like","Shut Up and Dance","c11",-7.83832424677188
"Songs I like","Shallow","c11",-10.4642876190476
"Songs I like","Brand New Day","c11",-8.4599605734767
"Songs I like","A Little More","c11",-9.0664
"Songs I like","When Can I See You Again? - From ""Wreck-It Ralph""/Soundtrack Version","c11",-12.6344955974843
"Songs I like","Lovely - The Voice Australia 2019 Performance / Live","c11",-9.50551226993865
"Songs I like","The Way You Make Me Feel - 2012 Remaster","c11",-14.6967714048213
"Songs I like","Last Friday Night (T.G.I.F.)","c11",-14.388316508938
"Songs I like","Wrapped Up (feat. Travie McCoy)","c11",-12.5667599486521
"Songs I like","Geronimo","c11",-8.91526071428571
"Songs I like","No Excuses","c11",-14.46046
"Songs I like","What I Like About You","c11",-9.49200434782609
"Songs I like","Walking On Sunshine","c11",-4.90707876370887
"Songs I like","We Built This City","c11",-10.5654339440694
"Songs I like","Footloose","c11",-8.46909554140127
"Songs I like","Africa","c11",-7.91950460251046
"Songs I like","Mr. Blue Sky","c11",-11.8560655913978
"Songs I like","Bang Bang","c11",-11.5821528822055
"Songs I like","Don't You (Forget About Me) - Remastered 2001","c11",-5.92921043165468
"Songs I like","Levitating","c11",-12.4937330154946
"Songs I like","Cut To The Feeling","c11",-9.97647619047619
"Songs I like","Summer Feelings (feat. Charlie Puth) - From 'SCOOB!' The Album","c11",-12.7815830670927
"Songs I like","Hallucinate","c11",-12.1610529953917
"Songs I like","Five More Minutes","c11",-15.7052173913043
"Songs I like","Finally Free - From ""Smallfoot""","c11",-10.3020842266462
"Songs I like","Happiness","c11",-8.44951182197497
"Songs I like","Black Magic","c11",-8.99509825870647
"Songs I like","Without You (feat. Usher)","c11",-10.3267482993197
"Songs I like","Hello","c11",-11.6405590062112
"Songs I like","Electric Love","c11",-6.85045138888889
"Songs I like","Dynamite","c11",-14.8803289817232
"Songs I like","Lullaby","c11",-9.20996812278631
"Songs I like","The Middle","c11",-12.1466277258567
"Songs I like","Someone To You","c11",-8.94869075829384
"Songs I like","Ewigi Liäbi","c11",-10.8951006802721
"Songs I like","Disaster","c11",-6.12101136363636
"Songs I like","Minefields","c11",-8.53758598726115
"Songs I like","Lotus Inn","c11",-15.9533052325581
"Songs I like","One Too Many","c11",-13.4830353107345
"Songs I like","The One That Got Away","c11",-9.74674744027304
"Songs I like","Slow Dance (feat. Ava Max) - Sam Feldt Remix","c11",-11.0386593548387
"Songs I like","At Least I Had Fun","c11",-13.3546367924528
"Songs I like","Unbelievable","c11",-13.5393787878788
"Songs I like","Don’t Cry Me A River","c11",-11.790137414966
"Songs I like","Copacabana (At the Copa)","c11",-9.52988603696098
"Songs I like","Hot N Cold","c11",-13.7377806818182
"Songs I like","Call Me Maybe","c11",-12.57791188251
"Songs I like","2002","c11",-16.1937610146862
"Songs I like","Higher (feat. iann dior)","c11",-8.57457530864198
"Songs I like","Heartbeat Song","c11",-12.4453521341463
"Songs I like","Domino","c11",-13.7686195286195
"Songs I like","We're Good","c11",-13.844974916388
"Songs I like","Runaway Baby","c11",-10.9318173076923
"Songs I like","Unconditionally","c11",-9.63091064388962
"Songs I like","Hypnotized","c11",-11.1013278879813
"Songs I like","Little Bit of Love","c11",-13.9165442092154
"Songs I like","Love Story","c11",-10.1600615595075
"Songs I like","Scars To Your Beautiful","c11",-14.2310352941176
"Songs I like","Counting Stars","c11",-9.81558841158841
"Songs I like","Another Day Of Sun","c11",-13.2615058962264
"Songs I like","Maps","c11",-7.29708633093525
"Songs I like","Hey, Soul Sister","c11",-3.88339119804401
"Songs I like","Best Day Of My Life","c11",-10.5437235213205
"Songs I like","Hall of Fame (feat. will.i.am)","c11",-8.00777065527065
"Songs I like","Me And My Broken Heart","c11",-11.397895035461
"Songs I like","Blijven Slapen","c11",-11.7247789799073
"Songs I like","Forever Yours","c11",-9.52870444104135
"Songs I like","Go Getter","c11",-5.63005115511551
"Songs I like","Overdrive","c11",-7.06694550810015
"Songs I like","Floating Through Space","c11",-10.3277823439878
"Songs I like","This Is Heaven","c11",-11.1800781414995
"Songs I like","Marvin Gaye (feat. Meghan Trainor)","c11",-12.2147381974249
"Songs I like","Sixteen","c11",-10.9899751308901
"Songs I like","Uptown Funk (feat. Bruno Mars)","c11",-16.5765157446809
"Songs I like","September Song","c11",-12.8948685208597
"Songs I like","Wonder","c11",-10.0977531531532
"Songs I like","In De Schuur","c11",-14.7089813218391
"Songs I like","Cover Me In Sunshine","c11",-12.5164273504274
"Songs I like","Can't Take My Eyes Off You","c11",-8.44549061662198
"Songs I like","Let Me Go","c11",-9.53983333333333
"Songs I like","All Falls Down (feat. Juliander)","c11",-12.7390899854862
"Songs I like","High Hopes","c11",-10.7993705799151
"Songs I like","Uma Thurman","c11",-9.85250247524752
"Songs I like","Rather Be (feat. Jess Glynne)","c11",-10.6470964247021
"Songs I like","Mambo No. 5 (a Little Bit of...)","c11",-17.2399204793028
"Songs I like","Once In a While","c11",-18.8561706758305
"Songs I like","Always","c11",-13.0174135977337
"Songs I like","Brighter Than The Sun","c11",-9.82421548507463
"Songs I like","Good To Be Alive (Hallelujah)","c11",-10.1860373692078
"Songs I like","Beautiful Mistakes (feat. Megan Thee Stallion)","c11",-14.0742600732601
"Songs I like","What Other People Say","c11",-14.5717841105354
"Songs I like","Euphoria","c11",-8.21189594594595
"Songs I like","All I Know So Far","c11",-10.769340546697
"Songs I like","Life is a Highway","c11",-8.25373798303487
"Songs I like","Electric - Pokemon 25 Version","c11",-15.0747207207207
"Songs I like","Embers","c11",-8.351
"Songs I like","10 Years","c11",-14.4739538904899
"Songs I like","Voilà","c11",-12.8854016393443
"Songs I like","Leave Before You Love Me (with Jonas Brothers)","c11",-11.6144065180103
"Songs I like","Honey, I'm Good.","c11",-9.68800968523002
"Songs I like","The Sailor's Warning","c11",-9.29403448275862
"Songs I like","Drive","c11",-7.54979951100244
"Songs I like","Good Vibes","c11",-10.5469654135338
"Songs I like","I Want Love","c11",-11.0225407407407
"Songs I like","Wings","c11",-14.2877577255871
"Songs I like","Make It","c11",-10.0013626220363
"Songs I like","Black Heart","c11",-9.9605
"Songs I like","Hero","c11",-11.1039050535988
"Songs I like","Starstruck","c11",-13.2249072580645
"Songs I like","You Can't Stop The Beat (""Hairspray"")","c11",-10.0198673061551
"Songs I like","Love Again","c11",-11.5523225806452
"Songs I like","Bad Habits","c11",-7.89677909482759
"Songs I like","Everybody Talks","c11",-9.34143928035982
"Songs I like","Hear Me Say","c11",-9.27192565055762
"Songs I like","Starships","c11",-12.939548037889
"Songs I like","good 4 u","c11",-13.5636536144578
"Songs I like","The Sweet Escape","c11",-10.6543387096774
"Songs I like","Treat People With Kindness","c11",-7.86513615733737
"Songs I like","Bills","c11",-12.4806691823899
"Songs I like","Increíble","c11",-11.6411539792388
"Songs I like","Drive (feat. Wes Nelson)","c11",-13.3136200564972
"Songs I like","Permission to Dance","c11",-15.2074222560976
"Songs I like","Cold Heart - PNAU Remix","c11",-9.95645273631841
"Songs I like","Butter","c11",-17.1219724770642
"Songs I like","Lovin' Every Minute","c11",-14.0605883256528
"Songs I like","STAY (with Justin Bieber)","c11",-12.4878036036036
"Songs I like","Let Them Know","c11",-11.8813713017751
"Songs I like","Saturday","c11",-7.5190434192673
"Songs I like","this is what falling in love feels like","c11",-12.3764960835509
"Songs I like","Shivers","c11",-16.9882237673831
"Songs I like","Hold On","c11",-11.5304935233161
"Songs I like","Enjoy Life","c11",-13.6027671957672
"Songs I like","Never Have I Ever","c11",-11.7427176820208
"Songs I like","Footprints","c11",-12.1500329411765
"Songs I like","I Don't Wanna Talk (I Just Wanna Dance)","c11",-11.9326537396122
"Songs I like","Wave of You","c11",-9.71353341148886
"Songs I like","Miss You","c11",-8.23830502599653
"Songs I like","She Looks So Perfect","c11",-11.391320855615
"Songs I like","Learning To Fly","c11",-7.84695625942685
"Songs I like","On Me (feat. Ava Max)","c11",-12.0000945512821
"Songs I like","Dolce Vita","c11",-13.9360826153066
"Songs I like","Dromen In Kleur","c11",-12.201903125
"Songs I like","Dopamine (feat. Eyelar)","c11",-10.9504234592445
"Songs I like","Sunshine","c11",-12.9924750378215
"Songs I like","A Sky Full of Stars","c11",-7.51991806958474
"Songs I like","All Of The Time","c11",-7.89214419225634
"Songs I like","Comingback - Single Version","c11",-3.45202905569007
"Songs I like","Ani Kuni - Edit","c11",-3.57514285714286
"Songs I like","Bedroom Eyes (feat. Studio Killers)","c11",-11.3201511111111
"Songs I like","Hard Times","c11",-7.14895707070707
"Songs I like","Shake It Off","c11",-11.949472063854
"Songs I like","Title","c11",-12.4698306569343
"Songs I like","abcdefu","c11",-12.9387138263666
"Songs I like","Remember","c11",-8.8631236133122
"Songs I like","GO TO HELL","c11",-10.3042822822823
"Songs I like","Leave A Little Love","c11",-12.0933304347826
"Songs I like","Everything","c11",-12.2036002824859
"Songs I like","HYPER","c11",-14.0258929663609
"Songs I like","I Still Haven’t Found What I’m Looking For (with Bono)","c11",-6.8920144
"Songs I like","Break Free (with Nick Kroll)","c11",-13.1790495356037
"Songs I like","Could Have Been Me","c11",-16.2559162895928
"Songs I like","I Say A Little Prayer (with Pharrell Williams)","c11",-12.460819025522
"Songs I like","A Sky Full of Stars","c11",-8.71051703703704
"Songs I like","Die Young","c11",-7.91576756066411
"Songs I like","Tacones Rojos","c11",-10.4206022408964
"Songs I like","Queen","c11",-9.60817151607963
"Songs I like","The Way I Like You","c11",-12.677558692422
"Songs I like","Light Switch","c11",-13.9518356807512
"Songs I like","Hallo","c11",-8.57255263157895
"Songs I like","Vluchtstrook","c11",-16.4970916398714
"Songs I like","Hotelschool","c11",-10.2432475728155
"Songs I like","Dancing Feet (feat. DNCE)","c11",-13.8754411764706
"Songs I like","When You're Gone","c11",-11.3519504249292
"Songs I like","Missing Piece","c11",-6.28646498277842
"Songs I like","Never Forget You","c11",-10.0777814465409
"Songs I like","As It Was","c11",-9.13328404099561
"Songs I like","Weatherman","c11",-14.1788536585366
"Songs I like","Friends","c11",-13.0386057971015
"Songs I like","Since U Been Gone","c11",-8.02678649921507
"Songs I like","French Girl","c11",-9.51828072625698
"Songs I like","Late Night Talking","c11",-12.7154756302521
"Songs I like","Bam Bam (feat. Ed Sheeran)","c11",-10.1835072142064
"Songs I like","Kijk Ons Nou","c11",-12.87398125
"Songs I like","Hypotheticals","c11",-12.3570466200466
"Songs I like","Anyone For You (Tiger Lily)","c11",-9.31680311614731
"Songs I like","Love Myself","c11",-9.76618855218855
"Songs I like","Jungle","c11",-14.6972030162413
"Songs I like","Running Up That Hill (A Deal With God)","c11",-5.36670957613815
"Songs I like","Smile","c11",-16.7971650879567
"Songs I like","Lights - Sped Up Version","c11",-7.70667091541136
"Songs I like","Unwritten","c11",-10.7272128820961
"Songs I like","2 Be Loved (Am I Ready)","c11",-12.5391412429379
"Songs I like","Sunroof","c11",-11.6005283911672
"Songs I like","SNAP","c11",-10.075152958153
"Songs I like","Maybe You’re The Problem","c11",-8.9970845959596
"Songs I like","Lay All Your Love On Me - Spotify Singles","c11",-9.05211
"Songs I like","Words (feat. Zara Larsson)","c11",-15.6017933070866
"Songs I like","Electric Life","c11",-11.1576850258176
"Songs I like","Automatisch","c11",-10.9981881868132
"Songs I like","Naar De Maan","c11",-12.502768115942
"Songs I like","I Ain't Worried","c11",-9.12020439189189
"Songs I like","Through The Looking Glass","c11",-6.28238939051919
"Songs I like","Now I Know What Love Is","c11",-7.71814685314685
"Songs I like","Green Green Grass","c11",-9.95762844036697
"Songs I like","Deep Down (feat. Never Dull)","c11",-10.8961196969697
"Songs I like","Unholy (feat. Kim Petras)","c11",-14.4623316239316
"Songs I like","Bright Eyes","c11",-9.60969206349206
"Songs I like","Attention","c11",-10.01883531961
"Songs I like","There’s A First Time For Everything","c11",-9.96661054421769
"Songs I like","Cure For Me","c11",-8.10991143911439
"Songs I like","golden hour","c11",-7.35689416553596
"Songs I like","The Loneliest Time (feat. Rufus Wainwright)","c11",-8.08061927144536
"Songs I like","Never Gonna Not Dance Again","c11",-10.9931602209945
"Songs I like","Zelfverzekerd","c11",-14.5275700164745
"Songs I like","Doodsbang","c11",-14.1398138385502
"Songs I like","Terug Bij Af ft. Ronnie Flex","c11",-14.9118518518519
"Songs I like","Just the Two of Us (Acoustic Version)","c11",-18.0684112426035
"Songs I like","Ladada (Mon Dernier Mot)","c11",-12.1764335548173
"Songs I like","Multicolor","c11",-5.89391925465839
"Songs I like","Speechless - Acoustic","c11",-12.318674556213
"Songs I like","Paracetamollen","c11",-15.0318908296943
"Songs I like","Lionheart (Fearless)","c11",-9.58084823848239
"Songs I like","10 Years - Chromeo Remix","c11",-12.2617655068079
"Songs I like","Hij Is Van Mij (feat. Bizzey)","c11",-10.268275751073
"Songs I like","Stiekem","c11",-13.8585049261084
"Songs I like","Done for Me (feat. Kehlani)","c11",-11.6378850226929
"Songs I like","Breathe In Breathe Out","c11",-5.52918633540373
"Songs I like","TRUSTFALL","c11",-9.67691611058151
"Songs I like","My Stupid Heart","c11",-14.4860668789809
"Songs I like","Stereo Hearts (feat. Adam Levine)","c11",-12.5715642256903
"Songs I like","Stolen Dance","c11",-13.6517015177066
"Songs I like","engravings","c11",-10.1366384720327
"Songs I like","W.I.T.C.H.","c11",-14.7794332129964
"Songs I like","Flowers","c11",-9.42336849132176
"Songs I like","SNAP","c11",-10.0550892086331
"Songs I like","Bohemian Rhapsody","c11",-11.0326502283105
"Songs I like","Slow Hands","c11",-19.3176461295419
"Songs I like","True Love (feat. Lily Allen)","c11",-12.9900094007051
"Songs I like","Heaven","c11",-9.05607023411371
"Songs I like","We Might Even Be Falling In Love (Duet) - Spotify Singles","c11",-10.2794349206349
"Songs I dislike","State Of Unrest","c11",-6.74294820143885
"Songs I dislike","Our Time Is Now","c11",-7.10542526964561
"Songs I dislike","In the Eye of the Storm","c11",-6.51578865979381
"Songs I dislike","Omens","c11",-6.30754111111111
"Songs I dislike","The Great Heathen Army","c11",-6.39813232104121
"Songs I dislike","UNHALLØWED","c11",-6.74933146964856
"Songs I dislike","Iconoclast","c11",-7.9328526645768
"Songs I dislike","NØ GØDS, NØ MASTERS","c11",-5.30207187112763
"Songs I dislike","Superstition","c11",-5.60305263157895
"Songs I dislike","War Soup (feat. Max Cavalera, Soulfly)","c11",-9.55688595438175
"Songs I dislike","Scouring The Vile","c11",-4.8540796460177
"Songs I dislike","Breaking Point","c11",-8.7887556561086
"Songs I dislike","Dying of Everything","c11",-7.37248611111111
"Songs I dislike","Totem","c11",-5.77580355555556
"Songs I dislike","Off To War!","c11",-5.84747531572905
"Songs I dislike","Boltcutter","c11",-6.47140384615385
"Songs I dislike","1984","c11",-8.23252750352609
"Songs I dislike","Gimme That Boom","c11",-9.92189114832536
"Songs I dislike","The Watcher","c11",-4.8890025728988
"Songs I dislike","The Wrong Time","c11",-5.98966808059385
"Songs I dislike","Ground Zero","c11",-8.82230317848411
"Songs I dislike","Nightmare","c11",-5.95141329479769
"Songs I dislike","SLAUGHTER THE MARTYR","c11",-6.75092028615227
"Songs I dislike","CHØKE ØN THE ASHES ØF YØUR HATE","c11",-4.71204512820513
"Songs I dislike","EXTERØCEPTIØN","c11",-3.66034042553191
"Songs I dislike","Sunset over the Empire","c11",-7.16812768361582
"Songs I dislike","Handshake with Hell","c11",-6.40423435114504
"Songs I dislike","House of Mirrors","c11",-6.03932797858099
"Songs I dislike","Where Angels Fear to Fly","c11",-9.55395560747664
"Songs I dislike","PvP","c11",-8.71795761589404
"Songs I dislike","Hardcore","c11",-4.9283602739726
"Songs I dislike","Blade Runner","c11",-5.33719115044248
"Songs I dislike","Party in My Head","c11",-8.79350677966102
"Songs I dislike","Highway to Mars","c11",-5.4150305785124
"Songs I dislike","Broken Survivors","c11",-4.95681540084388
"Songs I dislike","My Dystopia","c11",-5.02010614995788
"Songs I dislike","The Lightbringer","c11",-7.13511506524318
"Songs I dislike","Place That We Call Home","c11",-6.9176408839779
"Songs I dislike","Race To The Sea - History Edition","c11",-8.20906282722513
"Songs I dislike","We'll Be Free","c11",-8.03471587125416
"Songs I dislike","Race to the Sea","c11",-7.86101367989056
"Songs I dislike","Floor 555","c11",-14.3903975
"Songs I dislike","GTG","c11",-21.5910044247788
"Songs I dislike","Psycho Pass","c11",-21.7186804835924
"Songs I dislike","Nightmare on the Northside","c11",-22.1736884139483
"Songs I dislike","Germantown","c11",-17.7726844978166
"Songs I dislike","Must Survive","c11",-25.1750687022901
"Songs I dislike","BERZERK","c11",-20.5884793608522
"Songs I dislike","Second Chances Aren't for Everyone Huh?","c11",-12.6143042553191
"Songs I dislike","Snort Cocaine for Jesus","c11",-6.02816666666667
"Songs I dislike","Is this tooth sharp enough to be called a fang?","c11",-15.9946725521669
"Songs I dislike","Red Rum","c11",-18.6436301652893
"Songs I dislike","Bayonetta","c11",-14.2385286343612
"Songs I dislike","USPS","c11",-15.7966
"Songs I dislike","CLOROX 101","c11",-17.6358082010582
"Songs I dislike","Bully","c11",-19.8768315565032
"Songs I dislike","Roach Latency","c11",-12.665085133418
"Songs I dislike","CATACOMBS!","c11",-17.6277834890966
"Songs I dislike","HOBGOBLIN","c11",-9.05964301552106
"Songs I dislike","NOCTURNAL","c11",-14.006
"Songs I dislike","GRAVEDIGGER","c11",-15.4700455696203
"Songs I dislike","Redemption's Here At Last","c11",-19.7441675126904
"Songs I dislike","LOCUST EFFECT","c11",-11.4198689547582
"Songs I dislike","MORPHINE","c11",-14.902859223301
"Songs I dislike","Cellophane","c11",-19.418045112782
"Songs I dislike","Mydemonsfollowme","c11",-16.8779582043344
"Songs I dislike","Life","c11",-15.2194262295082
"Songs I dislike","Let It Bang","c11",-17.9770037807183
"Songs I dislike","Silent Mission","c11",-17.249247706422
"Songs I dislike","Graveyard Waltz","c11",-15.7729737373737
"Songs I dislike","Shadow Thread","c11",-18.9146540616246
"Songs I dislike","Halloween","c11",-14.1406717752235
"Songs I dislike","Null and Void","c11",-17.680163064833
"Songs I dislike","DISTURBANCE","c11",-12.7382533333333
"Songs I dislike","Mutt-17","c11",-14.9904810126582
"Songs I dislike","HECTIC2","c11",-14.4418441064639
"Songs I dislike","DELINQUENT!","c11",-17.573690821256
"Songs I dislike","SKELETONS!","c11",-22.1238837209302
"Songs I dislike","BONEZ","c11",-16.5939859375
"Songs I dislike","FOR THE HORDE!","c11",-14.45714
"Songs I dislike","SEND A MESSAGE","c11",-12.9667133105802
"Songs I dislike","HANDCUFFS","c11",-19.579766718507
"Songs I dislike","BULLETS WITH NAMES","c11",-17.4912479474548
"Songs I dislike","TWO MAN APOCALYPSE","c11",-15.5042979719189
"Songs I dislike","Sleep Paralysis","c11",-13.7782621359223
"Songs I dislike","Orange Balisong","c11",-15.1823416666667
"Songs I dislike","3 From Hell","c11",-16.8127874015748
"Songs I dislike","LIVING LEGEND","c11",-11.9875321375187
"Songs I dislike","HELL IS XN EARTH","c11",-11.4989482248521
"Songs I dislike","YXU'RE TXX ANGRY.","c11",-10.9524298245614
"Songs I dislike","Look At Me!","c11",-17.0116534839925
"Songs I dislike","YEAR OF THE CAP","c11",-19.4206700581395
"Songs I dislike","Take A Step Back","c11",-19.9389392201835
"Songs I dislike","Wtf U Mean","c11",-14.9944882459313
"Songs I dislike","DeathSealReaper","c11",-27.1778921775899
"Songs I dislike","Harakiri","c11",-20.1628503597122
"Songs I dislike","Spas12","c11",-12.7404565587734
"Songs I dislike","Bungee Gum","c11",-20.2474816326531
"Songs I dislike","Hold That","c11",-15.6097219917012
"Songs I dislike","Naga","c11",-21.564633911368
"Songs I dislike","Anubis","c11",-22.0853459915612
"Songs I dislike","Red Dot","c11",-23.3957505112474
"Songs I dislike","BLÜDHAVEN (feat. Haarper)","c11",-18.8527285974499
"Songs I dislike","Shiv","c11",-14.3343912087912
"Songs I dislike","Zika!","c11",-17.706044534413
"Songs I dislike","Chamber of Fire","c11",-15.1119425981873
"Songs I dislike","RED DOT","c11",-15.2548373205742
"Songs I dislike","Venvm","c11",-18.441515195369
"Songs I dislike","Caustic Soda","c11",-16.2929919724771
"Songs I dislike","Exodia","c11",-18.6503101503759
"Songs I dislike","Money Talk","c11",-14.4517162162162
"Songs I dislike","2 Radical Diss","c11",-11.608214953271
"Songs I dislike","Sacrilege","c11",-13.3214649859944
"Songs I dislike","Blind Boy","c11",-9.8277881773399
"Songs I dislike","i rest my case","c11",-24.8651878914405
"Songs I dislike","2077","c11",-12.9641301587302
"Songs I dislike","Feasting.On.The.Guts.Of.Angels.","c11",-10.029099
"Songs I dislike","TrenchWorld","c11",-8.46308059023837
"Songs I dislike","SKEET MODE","c11",-14.9839117983963
"Songs I dislike","Dr0nched In Sw0t","c11",-10.3916312563841
"Songs I dislike","Boysenberry Sepsis","c11",-12.4284781420765
"Songs I dislike","Skull Crack","c11",-19.9019855072464
"Songs I dislike","Soul So Blank","c11",-25.8407412935323
"Songs I dislike","Takeshi Kovacs Concerto in F Minor","c11",-14.7041265377856
"Songs I dislike","KILLA","c11",-14.7595312066574
"Songs I dislike","BUDLIGHT","c11",-16.2447733860343
"Songs I dislike","B.O.Y.S.N.E.X.T.D.O.O.R.","c11",-12.1935269565217
"Songs I dislike","12 O'BLOCK","c11",-18.6677595356551
"Songs I dislike","TEEN TITANS BLOW","c11",-16.5770267175573
"Songs I dislike","FILL ME UP","c11",-14.3026352040816
"Songs I dislike","XXXDISCORD","c11",-16.3524347826087
"Songs I dislike","March!","c11",-17.1609655765921
"Songs I dislike","Pokeballer","c11",-17.6431018766756
"Songs I dislike","Vladimir Putin DISS TRACK","c11",-18.988199195171
"Songs I dislike","WILLYPACK","c11",-14.8987735191638
"Songs I dislike","FBI","c11",-16.9315743348983
"Songs I dislike","ILY BABY","c11",-14.7596460606061
"Songs I dislike","Come Thru (feat. Shady Moon & Ciscaux)","c11",-16.4247155555556
"Songs I dislike","MARCELINE","c11",-14.2672432432432
"Songs I dislike","V-12","c11",-14.7004570063694
"Songs I dislike","Bunny Girl","c11",-17.6260882352941
"Songs I dislike","TRAPPIN' IN JAPAN!","c11",-21.0156793557833
"Songs I dislike","Numbers","c11",-9.9938315301391
"Songs I dislike","SELENA","c11",-17.9655064935065
"Songs I dislike","Comeback","c11",-13.6360784313725
"Songs I dislike","Oh Darling (feat. Soudiere)","c11",-17.1980441826215
"Songs I dislike","Spook","c11",-24.684814453125
"Songs I dislike","No Trace","c11",-11.9953752380952
"Songs I dislike","Dog U Out","c11",-11.6910129449838
"Songs I dislike","Cold Blooded","c11",-23.3883433628319
"Songs I dislike","Break Ya Self","c11",-30.7259897260274
"Songs I dislike","Glock Cocked (feat. Criminal Manne & Lil' Stick Up)","c11",-21.7532942453855
"Songs I dislike","Fuck a Hoe","c11",-21.4246892966361
"Songs I dislike","2 Thick","c11",-27.2321233108108
"Songs I dislike","Playaz Gotta Stay Paid (feat. Criminal Manne, Tom Skeemask, DJ Zirk & Primo)","c11",-19.8245189692198
"Songs I dislike","Feelin' Sick","c11",-17.949452991453
"Songs I dislike","Murder (feat. Tom Skeemask & GK)","c11",-20.4232849794239
"Songs I dislike","19 Tini 5","c11",-13.0093367983368
"Songs I dislike","Dont Give a Fuck","c11",-22.4023793615442
"Songs I dislike","Have You Ever Heard of a Murderer (feat. Al Kapone, Gk, DJ Zirk & Premo)","c11",-14.6898277680141
"Songs I dislike","Street Sense","c11",-21.2077001466276
"Songs I dislike","Strap Wit Them Thangz","c11",-17.9643217324053
"Songs I dislike","Foregone, Pt. 1","c11",-6.55199211563732
"Songs I dislike","Foregone, Pt. 2","c11",-7.93130128205128
"Songs I dislike","Implore The Darken Sky","c11",-6.3858772845953
"Songs I dislike","The Dirt I'm Buried In","c11",-6.652616468039
"Songs I dislike","Reaper","c11",-9.25535863095238
"Songs I dislike","h34r cocaine","c11",-7.90748431105048
"Songs I dislike","Find a Way or Make One","c11",-7.27142465753425
"Songs I dislike","Get in the Ring","c11",-5.14674856486797
"Songs I dislike","Heidrun","c11",-7.58443256262042
"Songs I dislike","Skagul Rides with Me","c11",-4.57759451795841
"Songs I dislike","Exiled from Earth","c11",-5.71846830265849
"Songs I dislike","Aidus","c11",-6.11878421052632
"Songs I dislike","Thy Becoming Eternal","c11",-6.80242796005706
"Songs I dislike","Exile Of The Gods","c11",-6.09007974683544
"Songs I dislike","Versvs Christvs","c11",-7.90079704433498
"Songs I dislike","Krystallomantia","c11",-8.42355219206681
"Songs I dislike","Hybrid Stigmata - The Apostasy - Remixed & Remastered","c11",-7.45670279424217
"Songs I dislike","when we were young","c11",-8.73501886792453
"Songs I dislike","Interrogativa Cantilena","c11",-7.9901646090535
"Songs I dislike","Puritania - The Kolbotn Tapes","c11",-7.61004114490161
"Songs I dislike","Tempest Of Blades","c11",-5.67613444444444
"Songs I dislike","Virtus Asinaria - Prayer","c11",-3.51855535714286
"Songs I dislike","Totentanz - Dance Macabre","c11",-9.4883488372093
"Songs I dislike","Leviathan","c11",-7.24526055045872
"Songs I dislike","Hello Death","c11",-7.45685559566787
"Songs I dislike","Find My Way","c11",-7.66892520775623
"Songs I dislike","Nosferatu","c11",-6.97135738255034
"Songs I dislike","Let the Devil In","c11",-7.8509762611276
"Songs I dislike","Dream Cull","c11",-6.75940995607613
"Songs I dislike","The Dhampir, Pt. I","c11",-5.3467007797271
"Songs I dislike","When I'm Gone","c11",-7.67308108108108
"Songs I dislike","The Book of Breath","c11",-6.11462273476112
"Songs I dislike","Ruhelos","c11",-6.13713535911602
"Songs I dislike","Walz","c11",-4.01266738660907
"Songs I dislike","Wounds","c11",-5.47385663082437
"Songs I dislike","We Are Doomed","c11",-5.04744460227273
